aoi_id,region_name,year,latitude,longitude,built_up_area_sqkm,population_density,growth_velocity_pct,infrastructure_index,capital_investment_m_usd,land_use_type,confidence_score,is_synthetic,scenario
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2010,12.943731346438609,77.61780365063272,14.84,932.42,-8.48,0.26,15.65,INDUSTRIAL,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2011,12.944439543953068,77.61853831118995,133.57,1369.41,799.89,1.0,170.99,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2012,12.944433941881117,77.61935409183815,22.79,1012.72,-82.94,0.57,25.04,INDUSTRIAL,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2013,12.944306222931939,77.61864887201101,28.98,1059.62,27.17,0.75,32.58,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2014,12.94432273717563,77.61771078705037,17.07,958.41,-41.1,0.36,18.25,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2015,12.944702955939265,77.6191374293292,18.65,975.11,9.26,0.42,20.11,INDUSTRIAL,0.9,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2016,12.944169406393819,77.6188584380818,40.35,1128.07,116.36,0.99,46.81,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2017,12.944118241743745,77.61883748415967,27.53,1050.89,-31.79,0.7,30.81,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2018,12.944045947979781,77.61838290077944,23.08,1016.34,-16.16,0.58,25.4,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2019,12.94366498519193,77.61956399822442,23.68,1021.49,2.6,0.59,26.13,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2020,12.943741267865903,77.61931967268204,45.74,1156.86,93.16,1.0,53.73,INDUSTRIAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2021,12.944920760526292,77.61770857988299,228.73,1540.57,400.09,1.0,310.48,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2022,12.944727231395163,77.61804733679458,43.42,1146.67,-81.02,1.0,50.78,INDUSTRIAL,0.99,True,LOCAL_DENSE
BNG-SOU-NODE-11,Bengaluru South (JP Nagar) Zone 11,2023,12.943202856978832,77.61834405509752,57.18,1207.4,31.69,1.0,68.63,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2000,12.93105478642248,77.62442214749001,6.11,2466.91,0.0,0.44,16.03,SUBURBAN,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2001,12.931974492678496,77.62315610112002,6.53,2498.38,6.81,0.48,17.23,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2002,12.931499831117469,77.62455757437431,6.31,2482.31,-3.39,0.46,16.59,SUBURBAN,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2003,12.931480340995881,77.62391519072754,7.64,2574.38,21.09,0.6,20.46,SUBURBAN,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2004,12.930942579827844,77.62503197772844,7.89,2591.0,3.25,0.62,21.2,SUBURBAN,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2005,12.930918374771581,77.62353112259765,7.16,2544.72,-9.21,0.55,19.07,SUBURBAN,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2006,12.931217398849128,77.62325257652563,8.03,2601.28,12.1,0.63,21.62,SUBURBAN,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2007,12.93043593556963,77.62404527046618,8.07,2604.36,0.52,0.63,21.74,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2008,12.93225090204284,77.62447711093185,7.55,2571.79,-6.4,0.59,20.22,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2009,12.931668058907352,77.62460530403172,11.09,2766.23,46.82,0.87,30.8,SUBURBAN,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2010,12.930845779707207,77.62472057878387,10.17,2723.21,-8.25,0.8,28.03,SUBURBAN,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2011,12.93175251151011,77.62481084016781,9.93,2711.33,-2.42,0.78,27.3,SUBURBAN,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2012,12.931195907563511,77.62344261453624,11.14,2771.62,12.18,0.87,30.96,SUBURBAN,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2013,12.93063044350591,77.62488717080255,99.01,4034.59,789.07,1.0,332.83,URBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2014,12.931260147331988,77.62416786091066,16.23,2975.17,-83.61,1.0,46.74,SUBURBAN,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2015,12.932103206218915,77.62323640015713,7.95,2598.79,-50.99,0.62,21.41,SUBURBAN,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2016,12.930547694934363,77.62438863313314,9.64,2698.15,21.23,0.76,26.44,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2017,12.930521221484756,77.62460277894117,12.77,2847.72,32.42,0.96,35.98,SUBURBAN,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2018,12.93215922161929,77.62331428628781,10.91,2763.72,-14.57,0.85,30.28,SUBURBAN,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2019,12.930555401894598,77.6245155459405,20.93,3126.38,91.92,1.0,61.82,SUBURBAN,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2020,12.930875474702665,77.62369617759508,13.88,2894.96,-33.71,1.0,39.43,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2021,12.93039349912973,77.62347057303093,9.03,2664.61,-34.95,0.71,24.6,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2022,12.931521369637942,77.62503451302922,7.69,2581.75,-14.86,0.6,20.62,SUBURBAN,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-12,Bengaluru South (JP Nagar) Zone 12,2023,12.930548024372582,77.62411899590731,34.29,3431.07,346.18,1.0,106.11,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2000,12.929991159367145,77.55706893527741,14.19,246.49,0.0,0.43,24.83,RURAL,0.99,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2001,12.930286845521259,77.5565434125064,14.51,247.56,2.22,0.44,25.43,RURAL,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2002,12.930164135544329,77.55651441369986,14.8,248.54,2.01,0.46,26.0,RURAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2003,12.929470894349175,77.55728911623183,14.95,249.02,0.99,0.46,26.28,RURAL,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2004,12.931001955351098,77.55705080420485,16.14,252.78,7.98,0.52,28.59,RURAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2005,12.929697701143992,77.55644677279165,19.8,262.79,22.71,0.67,35.77,RURAL,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2006,12.92953616850312,77.55682335247126,19.71,262.67,-0.47,0.66,35.6,RURAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2007,12.9312953810116,77.55722676544727,20.25,264.09,2.74,0.68,36.67,RURAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2008,12.931184532134507,77.55711225542274,21.69,267.6,7.1,0.73,39.53,RURAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2009,12.929667267322827,77.55666134679754,20.62,265.13,-4.91,0.69,37.42,RURAL,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2010,12.930232124813719,77.55765411215624,16.71,254.58,-18.98,0.54,29.7,RURAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2011,12.930058681581123,77.55670726612287,26.53,278.18,58.79,0.88,49.31,RURAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2012,12.930916361619191,77.55630029849054,16.98,255.41,-36.0,0.55,30.24,RURAL,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2013,12.930870684893438,77.55675842281154,216.19,399.28,1173.1,1.0,482.4,RURAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2014,12.929949901853792,77.55756303252191,27.67,280.65,-87.2,0.91,51.65,RURAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2015,12.929839718561672,77.55676709667728,29.52,284.17,6.67,0.95,55.45,RURAL,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2016,12.931054168128595,77.55745566557343,30.88,286.67,4.61,0.98,58.26,RURAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2017,12.929852315348821,77.55707223679869,25.42,276.31,-17.67,0.84,47.09,RURAL,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2018,12.929469334486864,77.5572104127676,35.49,294.47,39.62,1.0,67.88,RURAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2019,12.929619658584022,77.55666617149207,41.62,303.5,17.27,1.0,80.81,RURAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2020,12.931443280976023,77.55602251705294,194.2,400.16,366.59,1.0,433.48,RESIDENTIAL,0.9,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2021,12.929585889582986,77.55738409491387,67.0,331.75,-65.5,1.0,136.04,RURAL,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2022,12.92969791291466,77.55652082949639,204.6,405.14,205.38,1.0,459.48,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-13,Bengaluru South (JP Nagar) Zone 13,2023,12.931394852110378,77.55595939221107,81.85,344.56,-59.99,1.0,169.38,RURAL,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2000,12.879609004369243,77.59374992960592,5.25,665.2,0.0,0.46,48.97,RESIDENTIAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2001,12.880837392572026,77.59464951453728,5.63,674.08,7.15,0.51,52.82,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2002,12.879838732121192,77.59545449460137,6.11,684.78,8.62,0.57,57.82,RESIDENTIAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2003,12.879664866423958,77.59566299422752,5.87,679.71,-4.06,0.54,55.27,RESIDENTIAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2004,12.880196265599164,77.59413193754693,5.91,680.8,0.77,0.54,55.74,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2005,12.87941037907867,77.5943042416375,6.22,687.62,5.24,0.58,58.96,RESIDENTIAL,0.99,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2006,12.879875201083268,77.5942842167957,7.19,706.92,15.57,0.68,69.09,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2007,12.881044479524494,77.59560443978783,7.0,703.49,-2.66,0.66,67.08,RESIDENTIAL,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2008,12.881082271268387,77.5942929156488,6.68,697.38,-4.52,0.63,63.77,RESIDENTIAL,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2009,12.881181487153805,77.59515588114603,9.76,749.24,46.1,0.91,96.58,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2010,12.88080746434336,77.59461531497884,9.3,742.94,-4.68,0.87,91.67,RESIDENTIAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2011,12.880480683668077,77.59412461893747,6.25,688.47,-32.84,0.58,59.26,RESIDENTIAL,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2012,12.880371950839415,77.59545486302703,10.3,757.79,64.89,0.94,102.53,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2013,12.880352142213917,77.59396894890621,25.4,892.07,146.46,1.0,274.35,RESIDENTIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2014,12.88067769483273,77.59384136432564,6.15,686.39,-75.78,0.57,58.24,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2015,12.880106771666943,77.59457335663407,7.73,717.73,25.62,0.73,74.82,RESIDENTIAL,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2016,12.879816906923104,77.59422520051395,76.05,1080.23,884.2,1.0,905.01,COMMERCIAL,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2017,12.8809827641563,77.59555963226593,17.52,838.09,-76.96,1.0,183.43,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2018,12.879311749686769,77.59508031481482,7.01,704.24,-60.02,0.66,67.19,RESIDENTIAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2019,12.880257261727666,77.59435999016766,12.56,788.19,79.3,1.0,127.47,RESIDENTIAL,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2020,12.879514015728535,77.59431173258488,11.63,776.85,-7.44,1.0,117.13,RESIDENTIAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2021,12.880063766762468,77.59388250569,24.18,891.19,108.0,1.0,261.03,RESIDENTIAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2022,12.879861245507596,77.59396414575772,18.48,848.35,-23.57,1.0,194.63,RESIDENTIAL,0.9,True,LOCAL_DENSE
BNG-SOU-NODE-14,Bengaluru South (JP Nagar) Zone 14,2023,12.879459246793262,77.59381639494269,24.73,895.85,33.79,1.0,267.61,RESIDENTIAL,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2000,12.904833279455117,77.55567442145046,4.89,1832.52,0.0,0.43,23.13,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2001,12.905509957520833,77.55537077813125,5.22,1855.46,6.68,0.47,24.83,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2002,12.904591009256112,77.55606389736892,7.34,1969.63,40.67,0.74,36.0,COMMERCIAL,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2003,12.904514017755377,77.5555838766944,5.36,1865.53,-27.02,0.49,25.56,COMMERCIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2004,12.904763804792115,77.5564089276327,5.58,1880.46,4.16,0.52,26.73,COMMERCIAL,0.9,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2005,12.905424375003312,77.5554017220563,5.26,1859.12,-5.73,0.48,25.05,COMMERCIAL,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2006,12.90525090753325,77.55589437385947,5.87,1899.2,11.55,0.56,28.25,COMMERCIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2007,12.905445407457117,77.5568719185257,8.35,2029.67,42.27,0.82,41.55,SUBURBAN,0.96,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2008,12.904978000660481,77.55711723309867,7.04,1967.04,-15.69,0.69,34.48,COMMERCIAL,0.99,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2009,12.90607850227646,77.55692190795102,7.79,2005.34,10.6,0.76,38.51,SUBURBAN,0.91,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2010,12.905141231046347,77.55618698270881,5.47,1873.44,-29.78,0.51,26.14,COMMERCIAL,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2011,12.904705053509796,77.55686422617124,8.62,2045.24,57.62,0.83,43.05,SUBURBAN,0.97,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2012,12.904849244641337,77.55542270327054,9.16,2069.37,6.26,0.88,46.02,SUBURBAN,0.94,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2013,12.9053630134285,77.55628532435169,9.32,2076.9,1.79,0.89,46.92,SUBURBAN,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2014,12.904685407472046,77.55562036324068,7.71,2003.48,-17.3,0.75,38.11,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2015,12.905959645611969,77.5565880316358,11.92,2176.24,54.6,1.0,61.42,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2016,12.906207382069374,77.55610301006224,10.79,2136.78,-9.46,0.99,55.1,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2017,12.905289403069878,77.55717169934972,15.75,2293.7,45.96,1.0,83.33,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2018,12.905346467726943,77.55563129216765,16.45,2313.25,4.41,1.0,87.38,SUBURBAN,0.93,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2019,12.904895210619914,77.55580722675897,18.44,2363.89,12.15,1.0,99.06,SUBURBAN,0.98,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2020,12.905005437081488,77.55572881711288,6.99,1966.4,-62.11,0.68,34.22,COMMERCIAL,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2021,12.906060259478846,77.55634624293594,12.13,2187.32,73.62,1.0,62.67,SUBURBAN,0.95,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2022,12.904529886544857,77.5572170156687,25.36,2510.6,109.07,1.0,140.41,SUBURBAN,0.92,True,LOCAL_DENSE
BNG-SOU-NODE-15,Bengaluru South (JP Nagar) Zone 15,2023,12.905461592052454,77.5560059099401,330.4,3907.65,1202.66,1.0,2287.77,SUBURBAN,0.93,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2000,12.983952634612132,77.77994103401039,9.62,1726.49,0.0,0.32,43.75,INDUSTRIAL,0.9,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2001,12.983686340942157,77.77960005138547,10.32,1749.65,7.19,0.37,47.21,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2002,12.984199232324578,77.78018971648335,10.51,1756.27,1.85,0.38,48.17,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2003,12.984492294855976,77.78129829750104,11.1,1774.9,5.6,0.42,51.14,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2004,12.984863287570532,77.77957311436877,11.59,1790.07,4.47,0.45,53.65,INDUSTRIAL,0.92,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2005,12.984334712377597,77.77996096913999,16.34,1907.03,40.97,0.71,78.08,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2006,12.984171062623023,77.78023372524319,14.87,1876.56,-8.99,0.63,70.48,INDUSTRIAL,0.94,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2007,12.98394930384982,77.7811263575936,13.34,1839.69,-10.29,0.55,62.6,INDUSTRIAL,0.9,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2008,12.984171344945432,77.78064925204207,11.48,1787.55,-13.96,0.44,53.09,INDUSTRIAL,0.94,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2009,12.984232867828528,77.77963020291966,12.18,1808.42,6.12,0.49,56.66,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2010,12.983167539048365,77.7805284046683,58.9,2391.94,383.59,1.0,315.56,INDUSTRIAL,0.91,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2011,12.983022671950971,77.78018587688095,13.24,1838.31,-77.51,0.55,62.13,INDUSTRIAL,0.93,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2012,12.984632650159151,77.78113020718361,15.3,1890.2,15.52,0.65,72.78,INDUSTRIAL,0.9,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2013,12.984999037106416,77.77971667269672,18.43,1958.54,20.45,0.79,89.24,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2014,12.984240766488778,77.77954872488309,11.74,1795.92,-36.29,0.46,54.44,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2015,12.984896473426245,77.78140005522235,13.3,1840.42,13.3,0.55,62.44,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2016,12.98490415131933,77.78068842591625,29.84,2144.93,124.32,1.0,151.25,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2017,12.984466332725036,77.7794685612929,27.68,2116.44,-7.23,1.0,139.37,INDUSTRIAL,0.96,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2018,12.984485350086569,77.7803469143953,23.75,2057.35,-14.21,0.97,117.87,INDUSTRIAL,0.97,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2019,12.9838730019209,77.78110184811486,33.9,2199.46,42.75,1.0,174.01,INDUSTRIAL,0.95,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2020,12.984604339188582,77.7796020756349,12.07,1805.92,-64.4,0.48,56.12,INDUSTRIAL,0.98,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2021,12.983348925930976,77.77965027647296,17.13,1933.92,41.94,0.73,82.43,INDUSTRIAL,0.91,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2022,12.9837538971767,77.78030986069713,16.94,1929.78,-1.14,0.72,81.4,INDUSTRIAL,0.91,True,LOCAL_DENSE
BNG-EAS-NODE-01,Bengaluru East (Whitefield) Zone 1,2023,12.983608721598866,77.78021634042825,1040.93,3968.34,6046.05,1.0,7200.8,INDUSTRIAL,0.91,True,LOCAL_DENSE
BNG-EAS-NODE-02,Bengaluru East (Whitefield) Zone 2,2000,12.96723740359865,77.78299612109527,7.89,1550.08,0.0,0.29,45.92,COMMERCIAL,0.98,True,LOCAL_DENSE
BNG-EAS-NODE-02,Bengaluru East (Whitefield) Zone 2,2001,12.965731349974787,77.78139923533485,8.19,1561.35,3.77,0.31,47.82,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-EAS-NODE-02,Bengaluru East (Whitefield) Zone 2,2002,12.965933836211507,77.78131986339783,8.4,1569.18,2.57,0.33,49.18,COMMERCIAL,0.92,True,LOCAL_DENSE
BNG-EAS-NODE-02,Bengaluru East (Whitefield) Zone 2,2003,12.965696760695993,77.78327144477727,8.48,1572.16,0.94,0.34,49.68,COMMERCIAL,0.94,True,LOCAL_DENSE
